Time (s),Speed (m/s),Sigma,Kill Rate,Mode,Row Spacing,Kill Total
600,6,49.5,0.9,5,0,5102.427167
600,6,49.5,0.9,5,0,5101.151715
600,6,49.5,0.9,5,0,5101.152482
600,6,49.5,0.9,5,0,5101.151552
600,6,49.5,0.9,5,0,5101.151715
600,6,49.5,0.9,5,0,5094.648911
600,6,49.5,0.9,5,0,5115.80813
600,6,49.5,0.9,5,0,5093.192577
600,6,49.5,0.9,5,0,5101.151552
600,6,49.5,0.9,5,0,5101.152439
600,6,49.5,0.9,5,0,5086.796208
600,6,49.5,0.9,5,0,5100.633513
600,6,49.5,0.9,5,0,5101.151595
600,6,49.5,0.9,5,0,5093.194518
600,6,49.5,0.9,5,0,5101.152439
600,6,49.5,0.9,5,0,5101.151715
600,6,49.5,0.9,5,0,5101.151715
600,6,49.5,0.9,5,0,5093.1945
600,6,49.5,0.9,5,0,5103.621075
600,6,49.5,0.9,5,0,5093.192558
600,9,4.95,0.5,1,1.98,9933.270948
600,9,4.95,0.5,1,4.95,8688.363009
600,9,4.95,0.5,1,9.9,186.9725186
600,9,4.95,0.5,1,19.8,186.9725186
600,9,4.95,0.5,2,1.98,9933.270948
600,9,4.95,0.5,2,4.95,8688.363009
600,9,4.95,0.5,2,9.9,186.9725186
600,9,4.95,0.5,2,19.8,186.9725186
600,9,4.95,0.5,3,1.98,9933.270948
600,9,4.95,0.5,3,4.95,8688.363009
600,9,4.95,0.5,3,9.9,186.9725186
600,9,4.95,0.5,3,19.8,186.9725186
600,9,4.95,0.5,4,0,9982.333778
600,9,4.95,0.5,4,0,9996.518923
600,9,4.95,0.5,4,0,9996.435568
600,9,4.95,0.5,4,0,9996.482599
600,9,4.95,0.5,4,0,9982.162305
600,9,4.95,0.5,4,0,9996.508813
600,9,4.95,0.5,4,0,9996.434441
600,9,4.95,0.5,4,0,9982.093817
600,9,4.95,0.5,4,0,9982.803415
600,9,4.95,0.5,4,0,9982.290551
600,9,4.95,0.5,4,0,9996.134786
600,9,4.95,0.5,4,0,9982.098096
600,9,4.95,0.5,4,0,9982.278831
600,9,4.95,0.5,4,0,9982.539439
600,9,4.95,0.5,4,0,9992.370712
600,9,4.95,0.5,4,0,9983.453573
600,9,4.95,0.5,4,0,9996.164714
600,9,4.95,0.5,4,0,9996.580984
600,9,4.95,0.5,4,0,9996.518931
600,9,4.95,0.5,4,0,9982.290551
600,9,4.95,0.5,5,0,9999.982984
600,9,4.95,0.5,5,0,9999.982455
600,9,4.95,0.5,5,0,9999.983874
600,9,4.95,0.5,5,0,9999.996676
600,9,4.95,0.5,5,0,9999.985058
600,9,4.95,0.5,5,0,9999.996196
600,9,4.95,0.5,5,0,9999.982532
600,9,4.95,0.5,5,0,9999.982254
600,9,4.95,0.5,5,0,9999.982997
600,9,4.95,0.5,5,0,9999.996622
600,9,4.95,0.5,5,0,9999.996855
600,9,4.95,0.5,5,0,9999.996744
600,9,4.95,0.5,5,0,9999.996606
600,9,4.95,0.5,5,0,9999.982038
600,9,4.95,0.5,5,0,9999.982839
600,9,4.95,0.5,5,0,9999.988443
600,9,4.95,0.5,5,0,9999.982455
600,9,4.95,0.5,5,0,9999.996063
600,9,4.95,0.5,5,0,9999.99665
600,9,4.95,0.5,5,0,9999.996829
600,9,4.95,0.7,1,1.98,9952.564427
600,9,4.95,0.7,1,4.95,8865.700511
600,9,4.95,0.7,1,9.9,261.761526
600,9,4.95,0.7,1,19.8,261.761526
600,9,4.95,0.7,2,1.98,9952.564427
600,9,4.95,0.7,2,4.95,8865.700511
600,9,4.95,0.7,2,9.9,261.761526
600,9,4.95,0.7,2,19.8,261.761526
600,9,4.95,0.7,3,1.98,9952.564427
600,9,4.95,0.7,3,4.95,8865.700511
600,9,4.95,0.7,3,9.9,261.761526
600,9,4.95,0.7,3,19.8,261.761526
600,9,4.95,0.7,4,0,9996.877116
600,9,4.95,0.7,4,0,9999.595056
600,9,4.95,0.7,4,0,9996.850958
600,9,4.95,0.7,4,0,9996.685547
600,9,4.95,0.7,4,0,9999.101963
600,9,4.95,0.7,4,0,9996.835161
600,9,4.95,0.7,4,0,9998.052251
600,9,4.95,0.7,4,0,9997.007222
600,9,4.95,0.7,4,0,9996.890346
600,9,4.95,0.7,4,0,9996.890346
600,9,4.95,0.7,4,0,9996.88348
600,9,4.95,0.7,4,0,9997.537988
600,9,4.95,0.7,4,0,9996.848579
600,9,4.95,0.7,4,0,9996.794794
600,9,4.95,0.7,4,0,9999.393523
600,9,4.95,0.7,4,0,9996.717307
600,9,4.95,0.7,4,0,9996.66192
600,9,4.95,0.7,4,0,9999.580237
600,9,4.95,0.7,4,0,9996.835161
600,9,4.95,0.7,4,0,9996.666302
600,9,4.95,0.7,5,0,9999.999806
600,9,4.95,0.7,5,0,9999.999451
600,9,4.95,0.7,5,0,9999.999492
600,9,4.95,0.7,5,0,9999.999427
600,9,4.95,0.7,5,0,9999.999484
600,9,4.95,0.7,5,0,9999.999451
600,9,4.95,0.7,5,0,9999.999484
600,9,4.95,0.7,5,0,9999.999427
600,9,4.95,0.7,5,0,9999.999922
600,9,4.95,0.7,5,0,9999.999508
600,9,4.95,0.7,5,0,9999.999417
600,9,4.95,0.7,5,0,9999.999932
600,9,4.95,0.7,5,0,9999.999413
600,9,4.95,0.7,5,0,9999.999419
600,9,4.95,0.7,5,0,9999.999919
600,9,4.95,0.7,5,0,9999.999932
600,9,4.95,0.7,5,0,9999.999928
600,9,4.95,0.7,5,0,9999.999419
600,9,4.95,0.7,5,0,9999.999441
600,9,4.95,0.7,5,0,9999.999927
600,9,4.95,0.9,1,1.98,9961.701497
600,9,4.95,0.9,1,4.95,8966.582215
600,9,4.95,0.9,1,9.9,336.5505334
600,9,4.95,0.9,1,19.8,336.5505334
600,9,4.95,0.9,2,1.98,9961.701497
600,9,4.95,0.9,2,4.95,8966.582215
600,9,4.95,0.9,2,9.9,336.5505334
600,9,4.95,0.9,2,19.8,336.5505334
600,9,4.95,0.9,3,1.98,9961.701497
600,9,4.95,0.9,3,4.95,8966.582215
600,9,4.95,0.9,3,9.9,336.5505334
600,9,4.95,0.9,3,19.8,336.5505334
600,9,4.95,0.9,4,0,9999.412414
600,9,4.95,0.9,4,0,9999.938969
600,9,4.95,0.9,4,0,9999.942864
600,9,4.95,0.9,4,0,9999.36993
600,9,4.95,0.9,4,0,9999.368141
600,9,4.95,0.9,4,0,9999.379562
600,9,4.95,0.9,4,0,9999.94557
600,9,4.95,0.9,4,0,9999.363059
600,9,4.95,0.9,4,0,9999.336881
600,9,4.95,0.9,4,0,9999.94542
600,9,4.95,0.9,4,0,9999.31464
600,9,4.95,0.9,4,0,9999.395181
600,9,4.95,0.9,4,0,9999.79836
600,9,4.95,0.9,4,0,9999.947868
600,9,4.95,0.9,4,0,9999.453766
600,9,4.95,0.9,4,0,9999.382911
600,9,4.95,0.9,4,0,9999.944076
600,9,4.95,0.9,4,0,9999.944309
600,9,4.95,0.9,4,0,9999.839213
600,9,4.95,0.9,4,0,9999.338758
600,9,4.95,0.9,5,0,9999.999972
600,9,4.95,0.9,5,0,9999.999974
600,9,4.95,0.9,5,0,9999.999998
600,9,4.95,0.9,5,0,9999.999973
600,9,4.95,0.9,5,0,9999.999974
600,9,4.95,0.9,5,0,9999.999975
600,9,4.95,0.9,5,0,9999.999973
600,9,4.95,0.9,5,0,9999.999976
600,9,4.95,0.9,5,0,9999.999974
600,9,4.95,0.9,5,0,9999.999972
600,9,4.95,0.9,5,0,9999.999998
600,9,4.95,0.9,5,0,9999.999997
600,9,4.95,0.9,5,0,9999.999998
600,9,4.95,0.9,5,0,9999.999974
600,9,4.95,0.9,5,0,9999.999975
600,9,4.95,0.9,5,0,9999.999974
600,9,4.95,0.9,5,0,9999.999981
600,9,4.95,0.9,5,0,9999.999998
600,9,4.95,0.9,5,0,9999.999998
600,9,4.95,0.9,5,0,9999.999972
600,9,9.9,0.5,1,1.98,6389.861925
600,9,9.9,0.5,1,4.95,5181.207647
600,9,9.9,0.5,1,9.9,64.05407101
600,9,9.9,0.5,1,19.8,64.05407101
600,9,9.9,0.5,2,1.98,6389.861925
600,9,9.9,0.5,2,4.95,5181.207647
600,9,9.9,0.5,2,9.9,64.05407101
600,9,9.9,0.5,2,19.8,64.05407101
600,9,9.9,0.5,3,1.98,6389.861925
600,9,9.9,0.5,3,4.95,5181.207647
600,9,9.9,0.5,3,9.9,64.05407101
600,9,9.9,0.5,3,19.8,64.05407101
600,9,9.9,0.5,4,0,8820.058443
600,9,9.9,0.5,4,0,8824.234825
600,9,9.9,0.5,4,0,8820.085719
600,9,9.9,0.5,4,0,8820.058871
600,9,9.9,0.5,4,0,8819.249485
600,9,9.9,0.5,4,0,8815.618421
600,9,9.9,0.5,4,0,8816.162425
600,9,9.9,0.5,4,0,8818.445554
600,9,9.9,0.5,4,0,8819.595032
600,9,9.9,0.5,4,0,8814.941829
600,9,9.9,0.5,4,0,8815.620907
600,9,9.9,0.5,4,0,8818.445478
600,9,9.9,0.5,4,0,8820.058444
600,9,9.9,0.5,4,0,8820.058446
600,9,9.9,0.5,4,0,8824.381881
600,9,9.9,0.5,4,0,8815.618383
600,9,9.9,0.5,4,0,8824.213014
600,9,9.9,0.5,4,0,8817.462116
600,9,9.9,0.5,4,0,8820.058444
600,9,9.9,0.5,4,0,8824.213044
600,9,9.9,0.5,5,0,9797.590376
600,9,9.9,0.5,5,0,9799.306998
600,9,9.9,0.5,5,0,9797.708444
600,9,9.9,0.5,5,0,9798.979897
600,9,9.9,0.5,5,0,9797.711646
600,9,9.9,0.5,5,0,9799.331412
600,9,9.9,0.5,5,0,9797.719832
600,9,9.9,0.5,5,0,9797.711653
600,9,9.9,0.5,5,0,9797.711653
600,9,9.9,0.5,5,0,9797.711653
600,9,9.9,0.5,5,0,9798.483052
600,9,9.9,0.5,5,0,9799.33654
600,9,9.9,0.5,5,0,9797.711653
600,9,9.9,0.5,5,0,9798.35699
600,9,9.9,0.5,5,0,9797.711653
600,9,9.9,0.5,5,0,9799.774734
600,9,9.9,0.5,5,0,9798.927966
600,9,9.9,0.5,5,0,9798.58988
600,9,9.9,0.5,5,0,9797.590291
600,9,9.9,0.5,5,0,9797.711653
600,9,9.9,0.7,1,1.98,6594.012556
600,9,9.9,0.7,1,4.95,5409.335024
600,9,9.9,0.7,1,9.9,89.67569942
600,9,9.9,0.7,1,19.8,89.67569942
600,9,9.9,0.7,2,1.98,6594.012556
600,9,9.9,0.7,2,4.95,5409.335024
600,9,9.9,0.7,2,9.9,89.67569942
600,9,9.9,0.7,2,19.8,89.67569942
600,9,9.9,0.7,3,1.98,6594.012556
600,9,9.9,0.7,3,4.95,5409.335024
600,9,9.9,0.7,3,9.9,89.67569942
600,9,9.9,0.7,3,19.8,89.67569942
600,9,9.9,0.7,4,0,9350.477086
600,9,9.9,0.7,4,0,9351.481337
600,9,9.9,0.7,4,0,9353.306647
600,9,9.9,0.7,4,0,9351.15367
600,9,9.9,0.7,4,0,9347.546798
600,9,9.9,0.7,4,0,9352.69049
600,9,9.9,0.7,4,0,9351.481333
600,9,9.9,0.7,4,0,9349.392182
600,9,9.9,0.7,4,0,9347.298406
600,9,9.9,0.7,4,0,9348.168066
600,9,9.9,0.7,4,0,9344.025508
600,9,9.9,0.7,4,0,9347.546892
600,9,9.9,0.7,4,0,9351.481333
600,9,9.9,0.7,4,0,9338.093453
600,9,9.9,0.7,4,0,9351.481393
600,9,9.9,0.7,4,0,9351.481375
600,9,9.9,0.7,4,0,9353.237167
600,9,9.9,0.7,4,0,9347.29825
600,9,9.9,0.7,4,0,9348.061621
600,9,9.9,0.7,4,0,9351.481334
600,9,9.9,0.7,5,0,9928.085941
600,9,9.9,0.7,5,0,9928.085937
600,9,9.9,0.7,5,0,9927.359505
600,9,9.9,0.7,5,0,9928.08594
600,9,9.9,0.7,5,0,9928.64016
600,9,9.9,0.7,5,0,9926.571822
600,9,9.9,0.7,5,0,9926.512673
600,9,9.9,0.7,5,0,9927.476434
600,9,9.9,0.7,5,0,9926.571822
600,9,9.9,0.7,5,0,9926.598316
600,9,9.9,0.7,5,0,9928.08594
600,9,9.9,0.7,5,0,9928.085937
600,9,9.9,0.7,5,0,9927.213152
600,9,9.9,0.7,5,0,9927.161478
600,9,9.9,0.7,5,0,9926.571834
600,9,9.9,0.7,5,0,9927.705328
600,9,9.9,0.7,5,0,9926.571825
600,9,9.9,0.7,5,0,9928.085941
600,9,9.9,0.7,5,0,9927.476021
600,9,9.9,0.7,5,0,9926.66844
600,9,9.9,0.9,1,1.98,6715.759835
600,9,9.9,0.9,1,4.95,5549.191976
600,9,9.9,0.9,1,9.9,115.2973278
600,9,9.9,0.9,1,19.8,115.2973278
600,9,9.9,0.9,2,1.98,6715.759835
600,9,9.9,0.9,2,4.95,5549.191976
600,9,9.9,0.9,2,9.9,115.2973278
600,9,9.9,0.9,2,19.8,115.2973278
600,9,9.9,0.9,3,1.98,6715.759835
600,9,9.9,0.9,3,4.95,5549.191976
600,9,9.9,0.9,3,9.9,115.2973278
600,9,9.9,0.9,3,19.8,115.2973278
600,9,9.9,0.9,4,0,9626.654492
600,9,9.9,0.9,4,0,9626.068802
600,9,9.9,0.9,4,0,9624.374484
600,9,9.9,0.9,4,0,9623.301711
600,9,9.9,0.9,4,0,9622.100875
600,9,9.9,0.9,4,0,9627.07072
600,9,9.9,0.9,4,0,9622.100868
600,9,9.9,0.9,4,0,9625.002886
600,9,9.9,0.9,4,0,9622.100884
600,9,9.9,0.9,4,0,9627.070719
600,9,9.9,0.9,4,0,9626.069071
600,9,9.9,0.9,4,0,9625.788884
600,9,9.9,0.9,4,0,9618.156379
600,9,9.9,0.9,4,0,9621.183361
600,9,9.9,0.9,4,0,9627.070777
600,9,9.9,0.9,4,0,9626.069071
600,9,9.9,0.9,4,0,9624.375017
600,9,9.9,0.9,4,0,9627.978532
600,9,9.9,0.9,4,0,9622.100879
600,9,9.9,0.9,4,0,9620.2515
600,9,9.9,0.9,5,0,9970.77022
600,9,9.9,0.9,5,0,9971.283117
600,9,9.9,0.9,5,0,9970.743067
600,9,9.9,0.9,5,0,9970.770236
600,9,9.9,0.9,5,0,9971.392628
600,9,9.9,0.9,5,0,9970.517158
600,9,9.9,0.9,5,0,9971.285226
600,9,9.9,0.9,5,0,9971.991884
600,9,9.9,0.9,5,0,9971.019418
600,9,9.9,0.9,5,0,9970.339278
600,9,9.9,0.9,5,0,9970.724101
600,9,9.9,0.9,5,0,9970.743066
600,9,9.9,0.9,5,0,9970.743066
600,9,9.9,0.9,5,0,9971.418837
600,9,9.9,0.9,5,0,9970.517198
600,9,9.9,0.9,5,0,9970.517148
600,9,9.9,0.9,5,0,9970.517147
600,9,9.9,0.9,5,0,9971.992122
600,9,9.9,0.9,5,0,9971.14664
600,9,9.9,0.9,5,0,9972.191082
600,9,19.8,0.5,1,1.98,2112.710956
600,9,19.8,0.5,1,4.95,1782.886598
600,9,19.8,0.5,1,9.9,18.09803132
600,9,19.8,0.5,1,19.8,18.09803132
600,9,19.8,0.5,2,1.98,2112.710956
600,9,19.8,0.5,2,4.95,1782.886598
600,9,19.8,0.5,2,9.9,18.09803132
600,9,19.8,0.5,2,19.8,18.09803132
600,9,19.8,0.5,3,1.98,2112.710956
600,9,19.8,0.5,3,4.95,1782.886598
600,9,19.8,0.5,3,9.9,18.09803132
600,9,19.8,0.5,3,19.8,18.09803132
600,9,19.8,0.5,4,0,4838.722004
600,9,19.8,0.5,4,0,4828.435315
600,9,19.8,0.5,4,0,4835.823664
600,9,19.8,0.5,4,0,4828.508262
600,9,19.8,0.5,4,0,4828.432212
600,9,19.8,0.5,4,0,4828.431206
600,9,19.8,0.5,4,0,4830.448377
600,9,19.8,0.5,4,0,4828.431206
600,9,19.8,0.5,4,0,4828.508251
600,9,19.8,0.5,4,0,4828.431206
600,9,19.8,0.5,4,0,4835.823469
600,9,19.8,0.5,4,0,4838.583289
600,9,19.8,0.5,4,0,4834.832286
600,9,19.8,0.5,4,0,4830.658901
600,9,19.8,0.5,4,0,4828.431194
600,9,19.8,0.5,4,0,4843.200446
600,9,19.8,0.5,4,0,4840.288682
600,9,19.8,0.5,4,0,4843.205279
600,9,19.8,0.5,4,0,4828.435825
600,9,19.8,0.5,4,0,4828.508251
600,9,19.8,0.5,5,0,6893.178423
600,9,19.8,0.5,5,0,6902.756876
600,9,19.8,0.5,5,0,6909.948939
600,9,19.8,0.5,5,0,6900.038943
600,9,19.8,0.5,5,0,6910.575049
600,9,19.8,0.5,5,0,6893.17871
600,9,19.8,0.5,5,0,6906.006525
600,9,19.8,0.5,5,0,6908.987199
600,9,19.8,0.5,5,0,6914.154009
600,9,19.8,0.5,5,0,6894.981242
600,9,19.8,0.5,5,0,6902.947802
600,9,19.8,0.5,5,0,6917.688121
600,9,19.8,0.5,5,0,6912.960284
600,9,19.8,0.5,5,0,6906.006524
600,9,19.8,0.5,5,0,6906.202772
600,9,19.8,0.5,5,0,6904.970445
600,9,19.8,0.5,5,0,6894.981352
600,9,19.8,0.5,5,0,6909.949131
600,9,19.8,0.5,5,0,6908.109465
600,9,19.8,0.5,5,0,6905.972844
600,9,19.8,0.7,1,1.98,2211.07082
600,9,19.8,0.7,1,4.95,1884.688816
600,9,19.8,0.7,1,9.9,25.33724385
600,9,19.8,0.7,1,19.8,25.33724385
600,9,19.8,0.7,2,1.98,2211.07082
600,9,19.8,0.7,2,4.95,1884.688816
600,9,19.8,0.7,2,9.9,25.33724385
600,9,19.8,0.7,2,19.8,25.33724385
600,9,19.8,0.7,3,1.98,2211.07082
600,9,19.8,0.7,3,4.95,1884.688816
600,9,19.8,0.7,3,9.9,25.33724385
600,9,19.8,0.7,3,19.8,25.33724385
600,9,19.8,0.7,4,0,5789.402916
600,9,19.8,0.7,4,0,5796.865798
600,9,19.8,0.7,4,0,5794.407149
600,9,19.8,0.7,4,0,5796.866746
600,9,19.8,0.7,4,0,5782.379385
600,9,19.8,0.7,4,0,5790.539092
600,9,19.8,0.7,4,0,5790.239202
600,9,19.8,0.7,4,0,5798.955857
600,9,19.8,0.7,4,0,5802.155893
600,9,19.8,0.7,4,0,5800.301084
600,9,19.8,0.7,4,0,5798.962
600,9,19.8,0.7,4,0,5790.192293
600,9,19.8,0.7,4,0,5790.538874
600,9,19.8,0.7,4,0,5793.761618
600,9,19.8,0.7,4,0,5793.696003
600,9,19.8,0.7,4,0,5789.751866
600,9,19.8,0.7,4,0,5790.539403
600,9,19.8,0.7,4,0,5789.402819
600,9,19.8,0.7,4,0,5786.879994
600,9,19.8,0.7,4,0,5789.400148
600,9,19.8,0.7,5,0,7807.601497
600,9,19.8,0.7,5,0,7818.161893
600,9,19.8,0.7,5,0,7805.843635
600,9,19.8,0.7,5,0,7797.985703
600,9,19.8,0.7,5,0,7803.099068
600,9,19.8,0.7,5,0,7812.004182
600,9,19.8,0.7,5,0,7805.843668
600,9,19.8,0.7,5,0,7813.861616
600,9,19.8,0.7,5,0,7806.455532
600,9,19.8,0.7,5,0,7816.920033
600,9,19.8,0.7,5,0,7806.630651
600,9,19.8,0.7,5,0,7806.455541
600,9,19.8,0.7,5,0,7805.843329
600,9,19.8,0.7,5,0,7806.455235
600,9,19.8,0.7,5,0,7805.843358
600,9,19.8,0.7,5,0,7811.391514
600,9,19.8,0.7,5,0,7806.027675
600,9,19.8,0.7,5,0,7805.842721
600,9,19.8,0.7,5,0,7817.581832
600,9,19.8,0.7,5,0,7806.455284
600,9,19.8,0.9,1,1.98,2271.806763
600,9,19.8,0.9,1,4.95,1948.855109
600,9,19.8,0.9,1,9.9,32.57645638
600,9,19.8,0.9,1,19.8,32.57645638
600,9,19.8,0.9,2,1.98,2271.806763
600,9,19.8,0.9,2,4.95,1948.855109
600,9,19.8,0.9,2,9.9,32.57645638
600,9,19.8,0.9,2,19.8,32.57645638
600,9,19.8,0.9,3,1.98,2271.806763
600,9,19.8,0.9,3,4.95,1948.855109
600,9,19.8,0.9,3,9.9,32.57645638
600,9,19.8,0.9,3,19.8,32.57645638
600,9,19.8,0.9,4,0,6524.078632
600,9,19.8,0.9,4,0,6543.493666
600,9,19.8,0.9,4,0,6550.474187
600,9,19.8,0.9,4,0,6529.375076
600,9,19.8,0.9,4,0,6546.471018
600,9,19.8,0.9,4,0,6533.363152
600,9,19.8,0.9,4,0,6545.442356
600,9,19.8,0.9,4,0,6553.874333
600,9,19.8,0.9,4,0,6532.531099
600,9,19.8,0.9,4,0,6529.375518
600,9,19.8,0.9,4,0,6535.420346
600,9,19.8,0.9,4,0,6528.693253
600,9,19.8,0.9,4,0,6535.225119
600,9,19.8,0.9,4,0,6526.735662
600,9,19.8,0.9,4,0,6536.776078
600,9,19.8,0.9,4,0,6546.424036
600,9,19.8,0.9,4,0,6548.019561
600,9,19.8,0.9,4,0,6535.697688
600,9,19.8,0.9,4,0,6545.440714
600,9,19.8,0.9,4,0,6546.471019
600,9,19.8,0.9,5,0,8415.541894
600,9,19.8,0.9,5,0,8409.745862
600,9,19.8,0.9,5,0,8407.931822
600,9,19.8,0.9,5,0,8413.904004
600,9,19.8,0.9,5,0,8403.63747
600,9,19.8,0.9,5,0,8405.276849
600,9,19.8,0.9,5,0,8402.515068
600,9,19.8,0.9,5,0,8403.637188
600,9,19.8,0.9,5,0,8411.253938
600,9,19.8,0.9,5,0,8403.637515
600,9,19.8,0.9,5,0,8402.51585
600,9,19.8,0.9,5,0,8403.147346
600,9,19.8,0.9,5,0,8417.528476
600,9,19.8,0.9,5,0,8405.276829
600,9,19.8,0.9,5,0,8390.109412
600,9,19.8,0.9,5,0,8400.179753
600,9,19.8,0.9,5,0,8403.637468
600,9,19.8,0.9,5,0,8417.415068
600,9,19.8,0.9,5,0,8412.462771
600,9,19.8,0.9,5,0,8405.291272
600,9,49.5,0.5,1,1.98,753.2864012
600,9,49.5,0.5,1,4.95,647.3136582
600,9,49.5,0.5,1,9.9,6.236759167
600,9,49.5,0.5,1,19.8,6.236759167
600,9,49.5,0.5,2,1.98,753.2864012
600,9,49.5,0.5,2,4.95,647.3136582
600,9,49.5,0.5,2,9.9,6.236759167
600,9,49.5,0.5,2,19.8,6.236759167
600,9,49.5,0.5,3,1.98,753.2864012
600,9,49.5,0.5,3,4.95,647.3136582
600,9,49.5,0.5,3,9.9,6.236759167
600,9,49.5,0.5,3,19.8,6.236759167
600,9,49.5,0.5,4,0,2658.360668
600,9,49.5,0.5,4,0,2661.063674
600,9,49.5,0.5,4,0,2661.063642
600,9,49.5,0.5,4,0,2658.361471
600,9,49.5,0.5,4,0,2654.513297
600,9,49.5,0.5,4,0,2663.770329
600,9,49.5,0.5,4,0,2663.583789
600,9,49.5,0.5,4,0,2663.584704
600,9,49.5,0.5,4,0,2659.820318
600,9,49.5,0.5,4,0,2663.584736
600,9,49.5,0.5,4,0,2663.58446
600,9,49.5,0.5,4,0,2659.896704
600,9,49.5,0.5,4,0,2661.061797
600,9,49.5,0.5,4,0,2661.063699
600,9,49.5,0.5,4,0,2663.766619
600,9,49.5,0.5,4,0,2661.063705
600,9,49.5,0.5,4,0,2663.584504
600,9,49.5,0.5,4,0,2661.063667
600,9,49.5,0.5,4,0,2664.101602
600,9,49.5,0.5,4,0,2659.530541
600,9,49.5,0.5,5,0,4472.502508
600,9,49.5,0.5,5,0,4462.684344
600,9,49.5,0.5,5,0,4467.982282
600,9,49.5,0.5,5,0,4468.639954
600,9,49.5,0.5,5,0,4468.639901
600,9,49.5,0.5,5,0,4468.639932
600,9,49.5,0.5,5,0,4467.982282
600,9,49.5,0.5,5,0,4470.55779
600,9,49.5,0.5,5,0,4468.639813
600,9,49.5,0.5,5,0,4472.502894
600,9,49.5,0.5,5,0,4470.881944
600,9,49.5,0.5,5,0,4467.982276
600,9,49.5,0.5,5,0,4468.639901
600,9,49.5,0.5,5,0,4472.502508
600,9,49.5,0.5,5,0,4472.502958
600,9,49.5,0.5,5,0,4467.982283
600,9,49.5,0.5,5,0,4470.881903
600,9,49.5,0.5,5,0,4467.982283
600,9,49.5,0.5,5,0,4472.502491
600,9,49.5,0.5,5,0,4467.982327
600,9,49.5,0.7,1,1.98,791.2445538
600,9,49.5,0.7,1,4.95,686.7002553
600,9,49.5,0.7,1,9.9,8.731462833
600,9,49.5,0.7,1,19.8,8.731462833
600,9,49.5,0.7,2,1.98,791.2445538
600,9,49.5,0.7,2,4.95,686.7002553
600,9,49.5,0.7,2,9.9,8.731462833
600,9,49.5,0.7,2,19.8,8.731462833
600,9,49.5,0.7,3,1.98,791.2445538
600,9,49.5,0.7,3,4.95,686.7002553
600,9,49.5,0.7,3,9.9,8.731462833
600,9,49.5,0.7,3,19.8,8.731462833
600,9,49.5,0.7,4,0,3487.875572
600,9,49.5,0.7,4,0,3487.87555
600,9,49.5,0.7,4,0,3487.875129
600,9,49.5,0.7,4,0,3487.87555
600,9,49.5,0.7,4,0,3487.87555
600,9,49.5,0.7,4,0,3488.628972
600,9,49.5,0.7,4,0,3499.274046
600,9,49.5,0.7,4,0,3488.657409
600,9,49.5,0.7,4,0,3507.184557
600,9,49.5,0.7,4,0,3487.875168
600,9,49.5,0.7,4,0,3500.456448
600,9,49.5,0.7,4,0,3489.535304
600,9,49.5,0.7,4,0,3500.458438
600,9,49.5,0.7,4,0,3489.019173
600,9,49.5,0.7,4,0,3500.456432
600,9,49.5,0.7,4,0,3489.019184
600,9,49.5,0.7,4,0,3489.01917
600,9,49.5,0.7,4,0,3500.456536
600,9,49.5,0.7,4,0,3487.87561
600,9,49.5,0.7,4,0,3487.875716
600,9,49.5,0.7,5,0,5598.31414
600,9,49.5,0.7,5,0,5621.466838
600,9,49.5,0.7,5,0,5615.718345
600,9,49.5,0.7,5,0,5610.555755
600,9,49.5,0.7,5,0,5616.409884
600,9,49.5,0.7,5,0,5616.40626
600,9,49.5,0.7,5,0,5616.406353
600,9,49.5,0.7,5,0,5621.46694
600,9,49.5,0.7,5,0,5620.805033
600,9,49.5,0.7,5,0,5615.718371
600,9,49.5,0.7,5,0,5612.687848
600,9,49.5,0.7,5,0,5615.718371
600,9,49.5,0.7,5,0,5621.46694
600,9,49.5,0.7,5,0,5622.449461
600,9,49.5,0.7,5,0,5616.40689
600,9,49.5,0.7,5,0,5621.466924
600,9,49.5,0.7,5,0,5615.718302
600,9,49.5,0.7,5,0,5621.467359
600,9,49.5,0.7,5,0,5616.406376
600,9,49.5,0.7,5,0,5609.327309
600,9,49.5,0.9,1,1.98,814.860316
600,9,49.5,0.9,1,4.95,711.6991706
600,9,49.5,0.9,1,9.9,11.2261665
600,9,49.5,0.9,1,19.8,11.2261665
600,9,49.5,0.9,2,1.98,814.860316
600,9,49.5,0.9,2,4.95,711.6991706
600,9,49.5,0.9,2,9.9,11.2261665
600,9,49.5,0.9,2,19.8,11.2261665
600,9,49.5,0.9,3,1.98,814.860316
600,9,49.5,0.9,3,4.95,711.6991706
600,9,49.5,0.9,3,9.9,11.2261665
600,9,49.5,0.9,3,19.8,11.2261665
600,9,49.5,0.9,4,0,4254.275896
600,9,49.5,0.9,4,0,4255.751617
600,9,49.5,0.9,4,0,4236.77574
600,9,49.5,0.9,4,0,4255.752192
600,9,49.5,0.9,4,0,4238.356331
600,9,49.5,0.9,4,0,4255.59674
600,9,49.5,0.9,4,0,4249.441777
600,9,49.5,0.9,4,0,4238.357201
600,9,49.5,0.9,4,0,4242.805579
600,9,49.5,0.9,4,0,4254.275896
600,9,49.5,0.9,4,0,4238.357024
600,9,49.5,0.9,4,0,4240.933853
600,9,49.5,0.9,4,0,4262.69674
600,9,49.5,0.9,4,0,4238.35648
600,9,49.5,0.9,4,0,4255.752344
600,9,49.5,0.9,4,0,4254.275976
600,9,49.5,0.9,4,0,4254.277145
