Time (s),Speed (m/s),Sticking C,k,killRate,Mode,Row spacing (m,Kill Total
600,6,0.5,0.2,0.9,2,20,2993.243344
600,6,0.5,0.4,0.5,2,2,1643.169981
600,6,0.5,0.4,0.5,2,5,1809.400344
600,6,0.5,0.4,0.5,2,10,1896.84114
600,6,0.5,0.4,0.5,2,20,2077.393894
600,6,0.5,0.4,0.7,2,2,2209.635535
600,6,0.5,0.4,0.7,2,5,2449.530298
600,6,0.5,0.4,0.7,2,10,2518.093392
600,6,0.5,0.4,0.7,2,20,2693.298982
600,6,0.5,0.4,0.9,2,2,2732.494827
600,6,0.5,0.4,0.9,2,5,3045.808114
600,6,0.5,0.4,0.9,2,10,3076.631255
600,6,0.5,0.4,0.9,2,20,3222.135065
600,6,0.5,0.6,0.5,2,2,1608.396243
600,6,0.5,0.6,0.5,2,5,1803.975229
600,6,0.5,0.6,0.5,2,10,1910.05703
600,6,0.5,0.6,0.5,2,20,2121.089786
600,6,0.5,0.6,0.7,2,2,2147.18903
600,6,0.5,0.6,0.7,2,5,2439.655349
600,6,0.5,0.6,0.7,2,10,2540.667704
600,6,0.5,0.6,0.7,2,20,2766.884087
600,6,0.5,0.6,0.9,2,2,2637.613534
600,6,0.5,0.6,0.9,2,5,3030.667085
600,6,0.5,0.6,0.9,2,10,3109.23579
600,6,0.5,0.6,0.9,2,20,3327.35058
600,6,0.75,0.2,0.5,2,2,1756.536435
600,6,0.75,0.2,0.5,2,5,2037.292215
600,6,0.75,0.2,0.5,2,10,2242.879505
600,6,0.75,0.2,0.5,2,20,2618.550241
600,6,0.75,0.2,0.7,2,2,2394.465313
600,6,0.75,0.2,0.7,2,5,2731.401884
600,6,0.75,0.2,0.7,2,10,2881.192041
600,6,0.75,0.2,0.7,2,20,3202.885542
600,6,0.75,0.2,0.9,2,2,2999.012799
600,6,0.75,0.2,0.9,2,5,3363.324929
600,6,0.75,0.2,0.9,2,10,3423.656803
600,6,0.75,0.2,0.9,2,20,3651.959347
600,6,0.75,0.4,0.5,2,2,1694.781154
600,6,0.75,0.4,0.5,2,5,2040.462296
600,6,0.75,0.4,0.5,2,10,2306.169431
600,6,0.75,0.4,0.5,2,20,2788.53192
600,6,0.75,0.4,0.7,2,2,2281.38046
600,6,0.75,0.4,0.7,2,5,2737.800217
600,6,0.75,0.4,0.7,2,10,2982.979145
600,6,0.75,0.4,0.7,2,20,3466.945269
600,6,0.75,0.4,0.9,2,2,2824.04241
600,6,0.75,0.4,0.9,2,5,3374.149981
600,6,0.75,0.4,0.9,2,10,3562.527028
600,6,0.75,0.4,0.9,2,20,4002.686824
600,6,0.75,0.6,0.5,2,2,1658.802166
600,6,0.75,0.6,0.5,2,5,2037.306585
600,6,0.75,0.6,0.5,2,10,2338.020222
600,6,0.75,0.6,0.5,2,20,2878.166046
600,6,0.75,0.6,0.7,2,2,2216.715312
600,6,0.75,0.6,0.7,2,5,2732.4596
600,6,0.75,0.6,0.7,2,10,3035.082907
600,6,0.75,0.6,0.7,2,20,3608.099113
600,6,0.75,0.6,0.9,2,2,2725.704958
600,6,0.75,0.6,0.9,2,5,3366.608419
600,6,0.75,0.6,0.9,2,10,3634.683507
600,6,0.75,0.6,0.9,2,20,4192.172383
600,9,0.25,0.2,0.5,2,2,2563.026715
600,9,0.25,0.2,0.5,2,5,2479.471544
600,9,0.25,0.2,0.5,2,10,2409.69004
600,9,0.25,0.2,0.5,2,20,2298.896033
600,9,0.25,0.2,0.7,2,2,3496.015348
600,9,0.25,0.2,0.7,2,5,3311.967902
600,9,0.25,0.2,0.7,2,10,3159.69327
600,9,0.25,0.2,0.7,2,20,2914.381648
600,9,0.25,0.2,0.9,2,2,4380.559884
600,9,0.25,0.2,0.9,2,5,4064.954408
600,9,0.25,0.2,0.9,2,10,3818.025497
600,9,0.25,0.2,0.9,2,20,3422.675992
600,9,0.25,0.4,0.5,2,2,2485.67092
600,9,0.25,0.4,0.5,2,5,2483.382584
600,9,0.25,0.4,0.5,2,10,2450.228631
600,9,0.25,0.4,0.5,2,20,2434.978951
600,9,0.25,0.4,0.7,2,2,3352.981163
600,9,0.25,0.4,0.7,2,5,3318.643827
600,9,0.25,0.4,0.7,2,10,3226.452977
600,9,0.25,0.4,0.7,2,20,3135.606798
600,9,0.25,0.4,0.9,2,2,4157.291419
600,9,0.25,0.4,0.9,2,5,4074.539115
600,9,0.25,0.4,0.9,2,10,3911.45359
600,9,0.25,0.4,0.9,2,20,3730.481135
600,9,0.25,0.6,0.5,2,2,2433.788708
600,9,0.25,0.6,0.5,2,5,2481.105741
600,9,0.25,0.6,0.5,2,10,2465.375568
600,9,0.25,0.6,0.5,2,20,2494.226043
600,9,0.25,0.6,0.7,2,2,3259.115653
600,9,0.25,0.6,0.7,2,5,3314.502455
600,9,0.25,0.6,0.7,2,10,3251.400034
600,9,0.25,0.6,0.7,2,20,3232.992782
600,9,0.25,0.6,0.9,2,2,4013.775122
600,9,0.25,0.6,0.9,2,5,4068.200941
600,9,0.25,0.6,0.9,2,10,3946.249157
600,9,0.25,0.6,0.9,2,20,3866.940551
600,9,0.5,0.2,0.5,2,2,2617.883879
600,9,0.5,0.2,0.5,2,5,2594.619351
600,9,0.5,0.2,0.5,2,10,2585.637028
600,9,0.5,0.2,0.5,2,20,2605.741396
600,9,0.5,0.2,0.7,2,2,3562.379747
600,9,0.5,0.2,0.7,2,5,3444.122546
600,9,0.5,0.2,0.7,2,10,3344.745514
600,9,0.5,0.2,0.7,2,20,3226.157198
600,9,0.5,0.2,0.9,2,2,4453.088201
600,9,0.5,0.2,0.9,2,5,4202.928187
600,9,0.5,0.2,0.9,2,10,3997.578658
600,9,0.5,0.2,0.9,2,20,3720.900239
600,9,0.5,0.4,0.5,2,2,2542.043233
600,9,0.5,0.4,0.5,2,5,2604.600939
600,9,0.5,0.4,0.5,2,10,2648.712913
600,9,0.5,0.4,0.5,2,20,2795.846712
600,9,0.5,0.4,0.7,2,2,3422.632271
600,9,0.5,0.4,0.7,2,5,3461.056771
600,9,0.5,0.4,0.7,2,10,3444.160818
600,9,0.5,0.4,0.7,2,20,3519.172595
600,9,0.5,0.4,0.9,2,2,4235.724283
600,9,0.5,0.4,0.9,2,5,4227.073455
600,9,0.5,0.4,0.9,2,10,4131.143098
600,9,0.5,0.4,0.9,2,20,4110.409493
600,9,0.5,0.6,0.5,2,2,2490.669014
600,9,0.5,0.6,0.5,2,5,2605.275548
600,9,0.5,0.6,0.5,2,10,2675.709573
600,9,0.5,0.6,0.5,2,20,2886.609285
600,9,0.5,0.6,0.7,2,2,3330.019529
600,9,0.5,0.6,0.7,2,5,3462.041608
600,9,0.5,0.6,0.7,2,10,3487.019084
600,9,0.5,0.6,0.7,2,20,3660.735419
600,9,0.5,0.6,0.9,2,2,4094.64468
600,9,0.5,0.6,0.9,2,5,4228.223504
600,9,0.5,0.6,0.9,2,10,4188.860952
600,9,0.5,0.6,0.9,2,20,4299.742607
600,9,0.75,0.2,0.5,2,2,2761.606886
600,9,0.75,0.2,0.5,2,5,2875.51604
600,9,0.75,0.2,0.5,2,10,2975.094093
600,9,0.75,0.2,0.5,2,20,3252.133901
600,9,0.75,0.2,0.7,2,2,3732.345006
600,9,0.75,0.2,0.7,2,5,3750.635331
600,9,0.75,0.2,0.7,2,10,3725.896579
600,9,0.75,0.2,0.7,2,20,3843.556802
600,9,0.75,0.2,0.9,2,2,4633.187768
600,9,0.75,0.2,0.9,2,5,4505.52923
600,9,0.75,0.2,0.9,2,10,4343.882978
600,9,0.75,0.2,0.9,2,20,4288.384588
600,9,0.75,0.4,0.5,2,2,2691.090974
600,9,0.75,0.4,0.5,2,5,2902.287086
600,9,0.75,0.4,0.5,2,10,3089.197721
600,9,0.75,0.4,0.5,2,20,3539.683879
600,9,0.75,0.4,0.7,2,2,3603.795305
600,9,0.75,0.4,0.7,2,5,3794.979169
600,9,0.75,0.4,0.7,2,10,3892.796064
600,9,0.75,0.4,0.7,2,20,4248.115436
600,9,0.75,0.4,0.9,2,2,4435.465677
600,9,0.75,0.4,0.9,2,5,4567.055771
600,9,0.75,0.4,0.9,2,10,4553.144108
600,9,0.75,0.4,0.9,2,20,4786.964406
600,9,0.75,0.6,0.5,2,2,2642.325045
600,9,0.75,0.6,0.5,2,5,2912.498597
600,9,0.75,0.6,0.5,2,10,3147.609814
600,9,0.75,0.6,0.5,2,20,3698.30528
600,9,0.75,0.6,0.7,2,2,3516.895528
600,9,0.75,0.6,0.7,2,5,3811.982633
600,9,0.75,0.6,0.7,2,10,3979.354227
600,9,0.75,0.6,0.7,2,20,4473.023097
600,9,0.75,0.6,0.9,2,2,4304.679449
600,9,0.75,0.6,0.9,2,5,4590.750742
600,9,0.75,0.6,0.9,2,10,4662.415125
600,9,0.75,0.6,0.9,2,20,5063.944232
600,12,0.25,0.2,0.5,2,2,3243.223957
600,12,0.25,0.2,0.5,2,5,3160.551204
600,12,0.25,0.2,0.5,2,10,3017.276016
600,12,0.25,0.2,0.5,2,20,2772.060081
600,12,0.25,0.2,0.7,2,2,4337.632971
600,12,0.25,0.2,0.7,2,5,4150.954425
600,12,0.25,0.2,0.7,2,10,3882.360432
600,12,0.25,0.2,0.7,2,20,3427.101353
600,12,0.25,0.2,0.9,2,2,5327.87306
600,12,0.25,0.2,0.9,2,5,5013.501627
600,12,0.25,0.2,0.9,2,10,4615.319164
600,12,0.25,0.2,0.9,2,20,3946.160091
600,12,0.25,0.4,0.5,2,2,3163.811106
600,12,0.25,0.4,0.5,2,5,3172.524034
600,12,0.25,0.4,0.5,2,10,3094.405769
600,12,0.25,0.4,0.5,2,20,2990.900357
600,12,0.25,0.4,0.7,2,2,4196.789262
600,12,0.25,0.4,0.7,2,5,4170.272478
600,12,0.25,0.4,0.7,2,10,4002.970821
600,12,0.25,0.4,0.7,2,20,3763.669787
600,12,0.25,0.4,0.9,2,2,5117.476102
600,12,0.25,0.4,0.9,2,5,5039.729669
600,12,0.25,0.4,0.9,2,10,4776.995606
600,12,0.25,0.4,0.9,2,20,4394.113824
600,12,0.25,0.6,0.5,2,2,3103.497613
600,12,0.25,0.6,0.5,2,5,3175.070419
600,12,0.25,0.6,0.5,2,10,3123.399127
600,12,0.25,0.6,0.5,2,20,3090.23426
600,12,0.25,0.6,0.7,2,2,4091.711907
600,12,0.25,0.6,0.7,2,5,4174.232434
600,12,0.25,0.6,0.7,2,10,4047.892842
600,12,0.25,0.6,0.7,2,20,3918.042988
600,12,0.25,0.6,0.9,2,2,4962.967914
600,12,0.25,0.6,0.9,2,5,5044.876746
600,12,0.25,0.6,0.9,2,10,4836.316089
600,12,0.25,0.6,0.9,2,20,4600.507644
600,12,0.5,0.2,0.5,2,2,3288.296248
600,12,0.5,0.2,0.5,2,5,3288.958724
600,12,0.5,0.2,0.5,2,10,3198.780038
600,12,0.5,0.2,0.5,2,20,3080.521854
600,12,0.5,0.2,0.7,2,2,4388.544506
600,12,0.5,0.2,0.7,2,5,4285.611311
600,12,0.5,0.2,0.7,2,10,4055.901565
600,12,0.5,0.2,0.7,2,20,3717.877341
600,12,0.5,0.2,0.9,2,2,5378.757407
600,12,0.5,0.2,0.9,2,5,5141.497732
600,12,0.5,0.2,0.9,2,10,4769.635682
600,12,0.5,0.2,0.9,2,20,4209.888256
600,12,0.5,0.4,0.5,2,2,3210.288468
600,12,0.5,0.4,0.5,2,5,3311.875773
600,12,0.5,0.4,0.5,2,10,3308.619124
600,12,0.5,0.4,0.5,2,20,3367.735901
600,12,0.5,0.4,0.7,2,2,4250.707827
600,12,0.5,0.4,0.7,2,5,4321.693231
600,12,0.5,0.4,0.7,2,10,4218.313462
600,12,0.5,0.4,0.7,2,20,4133.559386
600,12,0.5,0.4,0.9,2,2,5173.680485
600,12,0.5,0.4,0.9,2,5,5189.292381
600,12,0.5,0.4,0.9,2,10,4977.110016
600,12,0.5,0.4,0.9,2,20,4737.446937
600,12,0.5,0.6,0.5,2,2,3150.589358
600,12,0.5,0.6,0.5,2,5,3320.143178
600,12,0.5,0.6,0.5,2,10,3356.390757
600,12,0.5,0.6,0.5,2,20,3510.135156
600,12,0.5,0.6,0.7,2,2,4147.110073
600,12,0.5,0.6,0.7,2,5,4334.707225
600,12,0.5,0.6,0.7,2,10,4288.679709
600,12,0.5,0.6,0.7,2,20,4341.222254
600,12,0.5,0.6,0.9,2,2,5021.995013
600,12,0.5,0.6,0.9,2,5,5206.478944
600,12,0.5,0.6,0.9,2,10,5065.890934
600,12,0.5,0.6,0.9,2,20,5000.799334
600,12,0.75,0.2,0.5,2,2,3406.096709
600,12,0.75,0.2,0.5,2,5,3586.258823
600,12,0.75,0.2,0.5,2,10,3576.862352
600,12,0.75,0.2,0.5,2,20,3701.594096
600,12,0.75,0.2,0.7,2,2,4518.119291
600,12,0.75,0.2,0.7,2,5,4576.136305
600,12,0.75,0.2,0.7,2,10,4390.235714
600,12,0.75,0.2,0.7,2,20,4277.661698
600,12,0.75,0.2,0.9,2,2,5503.139913
600,12,0.75,0.2,0.9,2,5,5397.425057
600,12,0.75,0.2,0.9,2,10,5047.753323
600,12,0.75,0.2,0.9,2,20,4709.081109
600,12,0.75,0.4,0.5,2,2,3332.618883
600,12,0.75,0.4,0.5,2,5,3636.891869
600,12,0.75,0.4,0.5,2,10,3751.234125
600,12,0.75,0.4,0.5,2,20,4093.521107
600,12,0.75,0.4,0.7,2,2,4389.708471
600,12,0.75,0.4,0.7,2,5,4652.07067
600,12,0.75,0.4,0.7,2,10,4625.597316
600,12,0.75,0.4,0.7,2,20,4792.864289
600,12,0.75,0.4,0.9,2,2,5314.356255
600,12,0.75,0.4,0.9,2,5,5493.120917
600,12,0.75,0.4,0.9,2,10,5326.310679
600,12,0.75,0.4,0.9,2,20,5318.663182
600,12,0.75,0.6,0.5,2,2,3275.529735
600,12,0.75,0.6,0.5,2,5,3661.879168
600,12,0.75,0.6,0.5,2,10,3842.487104
600,12,0.75,0.6,0.5,2,20,4314.676578
600,12,0.75,0.6,0.7,2,2,4291.774946
600,12,0.75,0.6,0.7,2,5,4690.036259
600,12,0.75,0.6,0.7,2,10,4748.667739
600,12,0.75,0.6,0.7,2,20,5082.597608
600,12,0.75,0.6,0.9,2,2,5172.758072
600,12,0.75,0.6,0.9,2,5,5541.505493
600,12,0.75,0.6,0.9,2,10,5470.200237
600,12,0.75,0.6,0.9,2,20,5656.573977
300,6,0.25,0.2,0.5,3,2,893.5524319
300,6,0.25,0.2,0.5,3,5,935.2340468
300,6,0.25,0.2,0.5,3,10,947.8765084
300,6,0.25,0.2,0.5,3,20,936.7208796
300,6,0.25,0.2,0.7,3,2,1208.869752
300,6,0.25,0.2,0.7,3,5,1283.815873
300,6,0.25,0.2,0.7,3,10,1280.858804
300,6,0.25,0.2,0.7,3,20,1232.577419
300,6,0.25,0.2,0.9,3,2,1502.84406
300,6,0.25,0.2,0.9,3,5,1618.497063
300,6,0.25,0.2,0.9,3,10,1590.892791
300,6,0.25,0.2,0.9,3,20,1492.785056
300,6,0.25,0.4,0.5,3,2,872.6083708
300,6,0.25,0.4,0.5,3,5,935.4552221
300,6,0.25,0.4,0.5,3,10,959.3771735
300,6,0.25,0.4,0.5,3,20,967.7429778
300,6,0.25,0.4,0.7,3,2,1171.193268
300,6,0.25,0.4,0.7,3,5,1284.338248
300,6,0.25,0.4,0.7,3,10,1302.045342
300,6,0.25,0.4,0.7,3,20,1288.421909
300,6,0.25,0.4,0.9,3,2,1445.594005
300,6,0.25,0.4,0.9,3,5,1619.50021
300,6,0.25,0.4,0.9,3,10,1623.764153
300,6,0.25,0.4,0.9,3,20,1577.543196
300,6,0.25,0.6,0.5,3,2,861.2142531
300,6,0.25,0.6,0.5,3,5,933.4228519
300,6,0.25,0.6,0.5,3,10,964.1541157
300,6,0.25,0.6,0.5,3,20,981.6889972
300,6,0.25,0.6,0.7,3,2,1150.985404
300,6,0.25,0.6,0.7,3,5,1280.52481
300,6,0.25,0.6,0.7,3,10,1310.912313
300,6,0.25,0.6,0.7,3,20,1313.856472
300,6,0.25,0.6,0.9,3,2,1415.289922
300,6,0.25,0.6,0.9,3,5,1613.466636
300,6,0.25,0.6,0.9,3,10,1637.632631
300,6,0.25,0.6,0.9,3,20,1616.661965
300,6,0.5,0.2,0.5,3,2,1019.344131
300,6,0.5,0.2,0.5,3,5,1070.860636
300,6,0.5,0.2,0.5,3,10,1150.526946
300,6,0.5,0.2,0.5,3,20,1194.703895
300,6,0.5,0.2,0.7,3,2,1374.512028
300,6,0.5,0.2,0.7,3,5,1461.499163
300,6,0.5,0.2,0.7,3,10,1533.994763
300,6,0.5,0.2,0.7,3,20,1537.3271
300,6,0.5,0.2,0.9,3,2,1703.051687
300,6,0.5,0.2,0.9,3,5,1831.777976
300,6,0.5,0.2,0.9,3,10,1881.094211
300,6,0.5,0.2,0.9,3,20,1823.480811
300,6,0.5,0.4,0.5,3,2,998.7806285
300,6,0.5,0.4,0.5,3,5,1073.251701
300,6,0.5,0.4,0.5,3,10,1171.363883
300,6,0.5,0.4,0.5,3,20,1246.525369
300,6,0.5,0.4,0.7,3,2,1338.022986
300,6,0.5,0.4,0.7,3,5,1466.277148
300,6,0.5,0.4,0.7,3,10,1571.875345
300,6,0.5,0.4,0.7,3,20,1628.406239
300,6,0.5,0.4,0.9,3,2,1648.396036
300,6,0.5,0.4,0.9,3,5,1839.816091
300,6,0.5,0.4,0.9,3,10,1939.020534
300,6,0.5,0.4,0.9,3,20,1958.327925
300,6,0.5,0.6,0.5,3,2,987.0596859
300,6,0.5,0.6,0.5,3,5,1072.115649
300,6,0.5,0.6,0.5,3,10,1180.721171
300,6,0.5,0.6,0.5,3,20,1271.729491
300,6,0.5,0.6,0.7,3,2,1317.519657
300,6,0.5,0.6,0.7,3,5,1464.262833
300,6,0.5,0.6,0.7,3,10,1589.054398
300,6,0.5,0.6,0.7,3,20,1673.438828
300,6,0.5,0.6,0.9,3,2,1618.086115
300,6,0.5,0.6,0.9,3,5,1836.820217
300,6,0.5,0.6,0.9,3,10,1965.573088
300,6,0.5,0.6,0.9,3,20,2026.144972
300,6,0.75,0.2,0.5,3,2,1357.407323
300,6,0.75,0.2,0.5,3,5,1429.917245
300,6,0.75,0.2,0.5,3,10,1659.027065
300,6,0.75,0.2,0.5,3,20,1818.537926
300,6,0.75,0.2,0.7,3,2,1817.151723
300,6,0.75,0.2,0.7,3,5,1926.136099
300,6,0.75,0.2,0.7,3,10,2148.227154
300,6,0.75,0.2,0.7,3,20,2240.83761
300,6,0.75,0.2,0.9,3,2,2234.570188
300,6,0.75,0.2,0.9,3,5,2381.893629
300,6,0.75,0.2,0.9,3,10,2562.099902
300,6,0.75,0.2,0.9,3,20,2554.306365
300,6,0.75,0.4,0.5,3,2,1338.215128
300,6,0.75,0.4,0.5,3,5,1436.773407
300,6,0.75,0.4,0.5,3,10,1702.211869
300,6,0.75,0.4,0.5,3,20,1912.846918
300,6,0.75,0.4,0.7,3,2,1784.32504
300,6,0.75,0.4,0.7,3,5,1939.780617
300,6,0.75,0.4,0.7,3,10,2224.884401
300,6,0.75,0.4,0.7,3,20,2399.630886
300,6,0.75,0.4,0.9,3,2,2187.370716
300,6,0.75,0.4,0.9,3,5,2404.764148
300,6,0.75,0.4,0.9,3,10,2676.150052
300,6,0.75,0.4,0.9,3,20,2778.851335
300,6,0.75,0.6,0.5,3,2,1326.422854
300,6,0.75,0.6,0.5,3,5,1438.054396
300,6,0.75,0.6,0.5,3,10,1724.681859
300,6,0.75,0.6,0.5,3,20,1965.708302
300,6,0.75,0.6,0.7,3,2,1764.526542
300,6,0.75,0.6,0.7,3,5,1942.686925
300,6,0.75,0.6,0.7,3,10,2265.216861
300,6,0.75,0.6,0.7,3,20,2490.268066
300,6,0.75,0.6,0.9,3,2,2159.413894
300,6,0.75,0.6,0.9,3,5,2410.183249
300,6,0.75,0.6,0.9,3,10,2736.920396
300,6,0.75,0.6,0.9,3,20,2909.536936
300,9,0.25,0.2,0.5,3,2,1330.871848
300,9,0.25,0.2,0.5,3,5,1374.812516
300,9,0.25,0.2,0.5,3,10,1344.64347
300,9,0.25,0.2,0.5,3,20,1286.17344
300,9,0.25,0.2,0.7,3,2,1813.915773
300,9,0.25,0.2,0.7,3,5,1875.68236
300,9,0.25,0.2,0.7,3,10,1791.610249
300,9,0.25,0.2,0.7,3,20,1650.450948
300,9,0.25,0.2,0.9,3,2,2270.992397
300,9,0.25,0.2,0.9,3,5,2351.466912
300,9,0.25,0.2,0.9,3,10,2197.98077
300,9,0.25,0.2,0.9,3,20,1957.698859
300,9,0.25,0.4,0.5,3,2,1297.882009
300,9,0.25,0.4,0.5,3,5,1381.503626
300,9,0.25,0.4,0.5,3,10,1372.36989
300,9,0.25,0.4,0.5,3,20,1354.800363
300,9,0.25,0.4,0.7,3,2,1753.159195
300,9,0.25,0.4,0.7,3,5,1887.87658
300,9,0.25,0.4,0.7,3,10,1840.263842
300,9,0.25,0.4,0.7,3,20,1766.694566
300,9,0.25,0.4,0.9,3,2,2176.547891
300,9,0.25,0.4,0.9,3,5,2370.143305
300,9,0.25,0.4,0.9,3,10,2269.997157
300,9,0.25,0.4,0.9,3,20,2124.200153
300,9,0.25,0.6,0.5,3,2,1275.676421
300,9,0.25,0.6,0.5,3,5,1382.403794
300,9,0.25,0.6,0.5,3,10,1384.476045
300,9,0.25,0.6,0.5,3,20,1387.875748
300,9,0.25,0.6,0.7,3,2,1713.11413
300,9,0.25,0.6,0.7,3,5,1889.422338
300,9,0.25,0.6,0.7,3,10,1861.768052
300,9,0.25,0.6,0.7,3,20,1824.083954
300,9,0.25,0.6,0.9,3,2,2115.531225
300,9,0.25,0.6,0.9,3,5,2372.343348
300,9,0.25,0.6,0.9,3,10,2302.198387
300,9,0.25,0.6,0.9,3,20,2208.303255
300,9,0.5,0.2,0.5,3,2,1451.082742
300,9,0.5,0.2,0.5,3,5,1548.054746
300,9,0.5,0.2,0.5,3,10,1577.495664
300,9,0.5,0.2,0.5,3,20,1580.89891
300,9,0.5,0.2,0.7,3,2,1969.965348
300,9,0.5,0.2,0.7,3,5,2090.566061
300,9,0.5,0.2,0.7,3,10,2064.358855
300,9,0.5,0.2,0.7,3,20,1971.153817
300,9,0.5,0.2,0.9,3,2,2456.470665
300,9,0.5,0.2,0.9,3,5,2595.531093
300,9,0.5,0.2,0.9,3,10,2492.188805
300,9,0.5,0.2,0.9,3,20,2282.241615
300,9,0.5,0.4,0.5,3,2,1419.243291
300,9,0.5,0.4,0.5,3,5,1561.408718
300,9,0.5,0.4,0.5,3,10,1623.02358
300,9,0.5,0.4,0.5,3,20,1686.619271
300,9,0.5,0.4,0.7,3,2,1911.850985
300,9,0.5,0.4,0.7,3,5,2114.61443
300,9,0.5,0.4,0.7,3,10,2142.197219
300,9,0.5,0.4,0.7,3,20,2142.679831
300,9,0.5,0.4,0.9,3,2,2366.974231
300,9,0.5,0.4,0.9,3,5,2631.860643
300,9,0.5,0.4,0.9,3,10,2604.446651
300,9,0.5,0.4,0.9,3,20,2517.850883
300,9,0.5,0.6,0.5,3,2,1397.334699
300,9,0.5,0.6,0.5,3,5,1565.679091
300,9,0.5,0.6,0.5,3,10,1644.926045
300,9,0.5,0.6,0.5,3,20,1741.808976
300,9,0.5,0.6,0.7,3,2,1872.717649
300,9,0.5,0.6,0.7,3,5,2122.302229
300,9,0.5,0.6,0.7,3,10,2180.233962
300,9,0.5,0.6,0.7,3,20,2234.745734
300,9,0.5,0.6,0.9,3,2,2307.93835
300,9,0.5,0.6,0.9,3,5,2643.461018
300,9,0.5,0.6,0.9,3,10,2660.126654
300,9,0.5,0.6,0.9,3,20,2647.653021
300,9,0.75,0.2,0.5,3,2,1773.560893
300,9,0.75,0.2,0.5,3,5,1988.316991
300,9,0.75,0.2,0.5,3,10,2145.104773
300,9,0.75,0.2,0.5,3,20,2260.910256
300,9,0.75,0.2,0.7,3,2,2385.802124
300,9,0.75,0.2,0.7,3,5,2621.852923
300,9,0.75,0.2,0.7,3,10,2702.4019
300,9,0.75,0.2,0.7,3,20,2675.366767
300,9,0.75,0.2,0.9,3,2,2946.864781
300,9,0.75,0.2,0.9,3,5,3183.12442
300,9,0.75,0.2,0.9,3,10,3154.488524
300,9,0.75,0.2,0.9,3,20,2970.525802
300,9,0.75,0.4,0.5,3,2,1744.448939
300,9,0.75,0.4,0.5,3,5,2017.632727
300,9,0.75,0.4,0.5,3,10,2226.486785
300,9,0.75,0.4,0.5,3,20,2432.121495
300,9,0.75,0.4,0.7,3,2,2333.922969
300,9,0.75,0.4,0.7,3,5,2673.286659
300,9,0.75,0.4,0.7,3,10,2835.729741
300,9,0.75,0.4,0.7,3,20,2933.944407
300,9,0.75,0.4,0.9,3,2,2869.014098
300,9,0.75,0.4,0.9,3,5,3258.409491
300,9,0.75,0.4,0.9,3,10,3338.774914
300,9,0.75,0.4,0.9,3,20,3302.152884
300,9,0.75,0.6,0.5,3,2,1723.800146
300,9,0.75,0.6,0.5,3,5,2031.376381
300,9,0.75,0.6,0.5,3,10,2271.792987
300,9,0.75,0.6,0.5,3,20,2533.910733
300,9,0.75,0.6,0.7,3,2,2298.030792
300,9,0.75,0.6,0.7,3,5,2697.67231
300,9,0.75,0.6,0.7,3,10,2911.142831
300,9,0.75,0.6,0.7,3,20,3091.768343
300,9,0.75,0.6,0.9,3,2,2816.449249
300,9,0.75,0.6,0.9,3,5,3294.559394
300,9,0.75,0.6,0.9,3,10,3444.56184
300,9,0.75,0.6,0.9,3,20,3509.395731
300,12,0.25,0.2,0.5,3,2,1772.112241
300,12,0.25,0.2,0.5,3,5,1761.574269
300,12,0.25,0.2,0.5,3,10,1699.08872
300,12,0.25,0.2,0.5,3,20,1577.628213
300,12,0.25,0.2,0.7,3,2,2426.880979
300,12,0.25,0.2,0.7,3,5,2361.803462
300,12,0.25,0.2,0.7,3,10,2222.037895
300,12,0.25,0.2,0.7,3,20,1988.982367
300,12,0.25,0.2,0.9,3,2,3052.535637
300,12,0.25,0.2,0.9,3,5,2914.048477
300,12,0.25,0.2,0.9,3,10,2684.702188
300,12,0.25,0.2,0.9,3,20,2328.73007
300,12,0.25,0.4,0.5,3,2,1731.744073
300,12,0.25,0.4,0.5,3,5,1781.015976
300,12,0.25,0.4,0.5,3,10,1755.706485
300,12,0.25,0.4,0.5,3,20,1685.365414
300,12,0.25,0.4,0.7,3,2,2351.385154
300,12,0.25,0.4,0.7,3,5,2395.390641
300,12,0.25,0.4,0.7,3,10,2315.440663
300,12,0.25,0.4,0.7,3,20,2162.042005
300,12,0.25,0.4,0.9,3,2,2933.408161
300,12,0.25,0.4,0.9,3,5,2962.84917
300,12,0.25,0.4,0.9,3,10,2815.36811
300,12,0.25,0.4,0.9,3,20,2565.791805
300,12,0.25,0.6,0.5,3,2,1700.664417
300,12,0.25,0.6,0.5,3,5,1788.277835
300,12,0.25,0.6,0.5,3,10,1781.566343
300,12,0.25,0.6,0.5,3,20,1739.249004
300,12,0.25,0.6,0.7,3,2,2294.502222
300,12,0.25,0.6,0.7,3,5,2407.980071
300,12,0.25,0.6,0.7,3,10,2358.850125
300,12,0.25,0.6,0.7,3,20,2251.08388
300,12,0.25,0.6,0.9,3,2,2845.502976
300,12,0.25,0.6,0.9,3,5,2981.1733
300,12,0.25,0.6,0.9,3,10,2876.971672
300,12,0.25,0.6,0.9,3,20,2690.724965
300,12,0.5,0.2,0.5,3,2,1886.225072
300,12,0.5,0.2,0.5,3,5,1980.539841
300,12,0.5,0.2,0.5,3,10,1972.704499
300,12,0.5,0.2,0.5,3,20,1876.138469
300,12,0.5,0.2,0.7,3,2,2572.411123
300,12,0.5,0.2,0.7,3,5,2615.441542
300,12,0.5,0.2,0.7,3,10,2520.798726
